DW_CLIENTES;address_number;business_family;business_unit;customer;customerkey;customer_type;division;division_name;line_of_business;phone;region_code;region_name;regional_sales_mgr;search_type
90635bcd1dc18093e2bbb9f19b235035e6e12a3a907b05ef34703b3cf97c07f5;10025495;R3;1;UniForum Shop;10025495;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
b19a36a023b11fcfd34cfc125f38bde66dbea7f940e3f90312ad51d9d49f36a8;10023783;R3;1;Saturnus Supermarket;10023783;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
8e13f50846f6bdd770928bc2008555252d22d2ed6e73067383a892a812ea7a87;10008596;R4;1;Capitolnet Supermarket;10008596;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S18;C
3f9cf1e961aee09c7dcc10866a3a3ca8a38e7b7e646b8508d47f93d07f757d36;10016549;R3;1;Home Store;10016549;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
1ec7dfe6cccaab4db43841a9b7885937d4d9c52fd6587e9943cfe788ab4ff1f7;10023509;R3;1;Safetynet Shop;10023509;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
245c1773fd12369b436febae9e0d72d35a20abd90c6389c4642cfd1b35a2916b;10027575;R3;1;Zitel Shop;10027575;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
9aead49545a79f0a6bf2cc25709dfe1ec96fc66df9724f73d2d5a13afa4ed93d;10006805;R3;1;Bitstream Shop;10006805;G1;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
a178524345c66e4ba10ba3e67cdb64964039c1d416cf889bb70261c6790bb79d;10021911;R3;1;PING Shop;10021911;G1;2;Domestic;M1;816-455-8733;2;Southern;S19;C
c9d2702b94688a7a52f83474da2b177e94501e366dcd69326be055010dad86e7;10021911;R3;1;Ping Shop;10021911;G2;2;Domestic;M1;816-455-8733;2;Southern;S16;C
03dceccd7ea3f7461dfbdf4d3e098894e5b586ec2167641f81579d3d6270850c;10009660;R1;1;DDR Shop;10009660;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S22;C
d3a2a4b8ae207e889ebf0c6e02a890b67c1eebb4d8e2ce4d8ef31f0a695ec1f9;10009907;R2;1;Del Supermarket;10009907;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S9;C
c5a1394cb0ea4c05073ceeda1394eeea8161e9c9f557f7b3c97cd8d7cc1f1eaa;10016548;R3;1;Home Superstore;10016548;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
b6597d91a948ef1bfb10348f04206720933f86a477a9cf9a0cb1a6f76ac0721c;10024009;R2;1;Scottish Supermarket;10024009;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S2;C
f602b8cd578efd27b90dc280c09d1588acdb51d2fd6ee487537629f63a7e5890;10016588;R3;1;Bounds Megaplace;10016588;G2;2;Domestic;M1;816-455-8733;2;Southern;S16;C
577dea9c899959e867a634703059e7f753062c1490b89477820bfafa6d123430;10019150;O2;1;Kentucky Supermarket;10019150;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S12;C
8ca19e1c33ef35ab7a66473a5251f421806101f99efd806ff8d169444114b217;10010897;R2;1;Edify Shop;10010897;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S2;C
66fcffa2571eb00751485898690db82665999407f7fb5a4b195ffabe681e8a8f;10021145;R2;1;Pacel Shop;10021145;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
57bdc6d8430f7a4a6a41972f8ff8ab55e4bfc6cca7f3c6b5c1341231d7a57056;10026062;R2;1;Venable Shop;10026062;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
937826b757d2de4c3835b83f27fdd54428e72a897c8674dbe09aaa2e9265f379;10026581;R3;1;Xetron Shop;10026581;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
e8079e08a41a05fa3b68227c6316f833c5244d49c1ea9915083c4ad94b587975;10012422;R3;1;Finishing Shop;10012422;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
f460f44121d599b93e3f48d0c2d402cf7595448b0d7314af0bb488ce873b34af;10006037;R3;1;Bigelow Store;10006037;G1;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
135f5d0ebb6b77153ddef2909842944ceda6e9a740d845b4134bf150f5f2c6a2;10021175;R3;1;Pacific Supermarket;10021175;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
9c17be9eb2f5595dc7fe6f6ad1ccdb87805d5562546bab3c187363e05ce53ed6;10023244;R2;1;Revolutionary Supermarket;10023244;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
5c75e7606c59e16f4fb7bf62faf0ae05e3fcd95c253a8c732d466ad8e7660a9a;10007355;R3;1;CAF Market;10007355;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
4742f1596e5b2d1f46e1fa54f4d763c0053b9aed4cf0fcf4b4c649633c72e68a;10006862;R3;1;BL Supermarket;10006862;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
b798069bffad6f75faf70e98ceb88b5bfa70631ab0e5e7b4b781e347af557c77;10019879;R3;1;Litton Shop;10019879;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
9024192007c19f46f4bbf777a704d9459526414638751b5c7e15d80958cb0c6b;10025249;R1;1;Texasgulf Market;10025249;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S11;C
c62e44e5f553e26fe3f13d1183fe890d51aedbb913cc5ccc0e7091878a5672ad;10009679;R3;1;Debenhams Supermarket;10009679;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
86d4b87e39e1c8e83b8f7827feed8002bbada07f70904edeb8d94b9ff80a410d;10014804;R3;1;HCS Shop;10014804;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
08690988001b5d598eb6d559e46ddbc6b4e1b6bbb931f7eabe647f0e5cfa1a9e;10000478;R3;1;Abacus Market;10000478;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
9eb2f6adc27905f2b617437cec3fd6632cfae2c5e9dfa2978085d15f3882e480;10016542;O2;1;Holy Supermarket;10016542;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S12;C
f4dd28d8c89bec171910d43d2d805c72e2d1564be0159941deed4b5b2661aeac;10027560;R2;1;Zilog Shop;10027560;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
